tick	day	mean_energy	std_energy	min_energy	max_energy	pct_hungry	pct_starving
45936	957	14.64	1.99	0.12	18.01	2.4	1.0
45984	958	14.65	1.98	0.00	17.83	2.5	0.9
46032	959	14.65	1.98	0.00	17.76	2.5	0.9
46080	960	14.65	1.97	0.00	17.87	2.5	1.0
46128	961	14.65	1.97	0.16	17.95	2.4	1.1
46176	962	14.67	1.97	0.36	17.77	2.4	1.1
46224	963	14.70	1.96	0.43	17.71	2.4	1.1
46272	964	14.72	1.95	0.30	17.96	2.3	1.1
46320	965	14.73	1.94	0.18	18.08	2.2	1.1
46368	966	14.75	1.94	0.08	18.01	2.2	1.0
46416	967	14.76	1.92	0.04	17.83	2.2	1.0
46464	968	14.78	1.92	0.00	17.70	2.1	0.9
46512	969	14.79	1.91	0.00	17.72	2.0	0.9
46560	970	14.80	1.90	0.00	17.70	2.1	0.7
46608	971	14.82	1.90	0.11	17.79	2.1	0.7
46656	972	14.84	1.89	0.00	17.77	2.1	0.7
46704	973	14.85	1.89	0.00	17.76	2.1	0.7
46752	974	14.87	1.89	0.00	17.76	2.1	0.7
46800	975	14.89	1.88	0.00	17.78	2.0	0.7
46848	976	14.90	1.89	0.00	17.82	2.1	0.7
46896	977	14.91	1.88	0.00	17.77	2.0	0.7
46944	978	14.92	1.87	0.00	17.81	1.9	0.7
46992	979	14.94	1.87	0.00	17.79	2.0	0.7
47040	980	14.95	1.87	0.00	17.73	2.0	0.7
47088	981	14.96	1.85	0.00	17.64	2.0	0.7
47136	982	14.97	1.84	0.00	17.77	1.9	0.7
47184	983	14.98	1.83	0.00	17.88	1.9	0.7
47232	984	14.99	1.82	0.11	17.76	1.8	0.7
47280	985	15.00	1.81	0.19	17.93	1.8	0.7
47328	986	15.01	1.80	0.17	17.94	1.9	0.6
47376	987	15.03	1.79	0.06	17.76	1.9	0.6
47424	988	15.04	1.78	0.00	17.73	1.8	0.6
47472	989	15.04	1.77	0.04	17.69	1.8	0.6
47520	990	15.05	1.76	0.08	17.69	1.8	0.5
47568	991	15.09	1.74	0.22	17.80	1.7	0.5
47616	992	15.13	1.72	0.15	18.07	1.7	0.5
47664	993	15.18	1.70	0.08	17.99	1.6	0.5
47712	994	15.22	1.68	0.00	17.84	1.6	0.4
47760	995	15.26	1.66	0.00	17.79	1.6	0.5
47808	996	15.31	1.63	0.00	17.81	1.5	0.5
47856	997	15.35	1.61	0.00	17.73	1.5	0.4
47904	998	15.38	1.59	0.00	17.77	1.5	0.4
47952	999	15.43	1.55	0.21	17.80	1.3	0.4
48000	1000	15.47	1.52	0.43	17.80	1.2	0.4
48048	1001	15.50	1.50	0.65	18.03	1.1	0.3
48096	1002	15.53	1.47	0.61	18.00	1.0	0.3
48144	1003	15.57	1.44	0.56	17.94	0.9	0.3
48192	1004	15.60	1.42	0.51	17.95	0.9	0.2
48240	1005	15.63	1.40	0.44	17.91	0.9	0.2
48288	1006	15.65	1.38	0.38	17.87	0.9	0.2
48336	1007	15.67	1.37	0.33	18.05	0.8	0.2
48384	1008	15.69	1.35	0.32	18.21	0.8	0.2
48432	1009	15.72	1.34	0.31	18.13	0.7	0.2
48480	1010	15.74	1.32	0.31	17.97	0.6	0.2
48528	1011	15.76	1.30	0.31	17.96	0.5	0.2
48576	1012	15.77	1.29	0.31	17.90	0.5	0.2
48624	1013	15.79	1.28	0.28	18.11	0.5	0.2
48672	1014	15.80	1.27	0.19	18.10	0.4	0.2
48720	1015	15.81	1.26	0.10	18.00	0.4	0.2
48768	1016	15.82	1.25	0.00	17.93	0.4	0.2
48816	1017	15.83	1.24	0.00	17.97	0.3	0.2
48864	1018	15.84	1.23	0.00	17.83	0.3	0.2
48912	1019	15.85	1.23	0.00	18.27	0.3	0.2
48960	1020	15.86	1.22	0.00	18.35	0.4	0.1
49008	1021	15.89	1.21	0.00	18.48	0.4	0.1
49056	1022	15.93	1.19	0.19	18.42	0.3	0.1
49104	1023	15.97	1.17	0.42	18.44	0.3	0.1
49152	1024	16.01	1.15	0.67	18.30	0.3	0.1
49200	1025	16.06	1.13	0.93	18.22	0.2	0.1
49248	1026	16.09	1.11	1.68	18.09	0.2	0.1
49296	1027	16.13	1.08	2.68	18.08	0.2	0.1
49344	1028	16.16	1.06	3.44	18.01	0.2	0.1
49392	1029	16.20	1.04	3.69	18.13	0.2	0.1
49440	1030	16.23	1.03	3.94	18.19	0.2	0.1
49488	1031	16.26	1.01	4.73	18.18	0.2	0.1
49536	1032	16.28	1.00	5.31	18.23	0.2	0.0
49584	1033	16.31	0.98	6.20	18.21	0.2	0.0
49632	1034	16.33	0.96	6.45	18.09	0.2	0.0
49680	1035	16.36	0.95	7.33	18.12	0.2	0.0
49728	1036	16.37	0.94	7.94	18.14	0.1	0.0
49776	1037	16.39	0.93	8.20	18.20	0.1	0.0
49824	1038	16.40	0.92	8.46	18.22	0.1	0.0
49872	1039	16.42	0.91	8.71	18.30	0.1	0.0
49920	1040	16.43	0.90	9.06	18.17	0.1	0.0
49968	1041	16.44	0.89	9.51	18.25	0.1	0.0
50016	1042	16.45	0.88	9.77	18.23	0.1	0.0
50064	1043	16.46	0.88	10.02	18.21	0.0	0.0
50112	1044	16.46	0.88	10.03	18.24	0.0	0.0
50160	1045	16.47	0.87	9.99	18.30	0.1	0.0
50208	1046	16.47	0.87	9.98	18.28	0.1	0.0
50256	1047	16.47	0.86	9.95	18.18	0.1	0.0
50304	1048	16.48	0.86	9.94	18.15	0.1	0.0
50352	1049	16.48	0.86	9.93	18.17	0.1	0.0
50400	1050	16.48	0.86	9.90	18.14	0.1	0.0
50448	1051	16.48	0.86	9.83	18.27	0.1	0.0
50496	1052	16.48	0.86	9.75	18.38	0.1	0.0
50544	1053	16.47	0.86	9.64	18.34	0.1	0.0
50592	1054	16.45	0.86	9.51	18.21	0.1	0.0
50640	1055	16.43	0.86	9.40	18.35	0.1	0.0
50688	1056	16.41	0.86	9.29	18.29	0.1	0.0
50736	1057	16.38	0.86	9.17	18.36	0.1	0.0
50784	1058	16.36	0.87	9.06	18.23	0.1	0.0
50832	1059	16.33	0.87	8.94	18.25	0.1	0.0
50880	1060	16.31	0.87	8.82	18.23	0.1	0.0
50928	1061	16.28	0.87	8.68	18.20	0.1	0.0
50976	1062	16.25	0.87	8.57	18.24	0.1	0.0
51024	1063	16.22	0.87	8.44	18.22	0.1	0.0
51072	1064	16.19	0.87	8.28	18.39	0.1	0.0
51120	1065	16.16	0.88	8.13	18.37	0.1	0.0
51168	1066	16.14	0.88	8.00	18.23	0.1	0.0
51216	1067	16.11	0.89	7.87	18.28	0.1	0.0
51264	1068	16.08	0.89	7.74	18.22	0.1	0.0
51312	1069	16.05	0.90	7.60	18.23	0.1	0.0
51360	1070	16.02	0.90	7.45	18.22	0.1	0.0
51408	1071	15.99	0.90	7.28	18.24	0.1	0.0
51456	1072	15.97	0.91	7.13	18.11	0.1	0.0
51504	1073	15.94	0.92	6.95	18.02	0.1	0.0
51552	1074	15.91	0.93	6.78	18.01	0.1	0.0
51600	1075	15.89	0.94	6.62	18.07	0.1	0.0
51648	1076	15.86	0.94	6.44	18.23	0.1	0.0
51696	1077	15.84	0.95	6.27	18.10	0.1	0.0
51744	1078	15.81	0.97	6.11	18.12	0.1	0.0
51792	1079	15.80	0.98	5.96	18.11	0.1	0.0
51840	1080	15.78	0.98	5.80	18.07	0.1	0.0
51888	1081	15.76	0.99	5.72	18.04	0.1	0.0
51936	1082	15.74	1.00	5.59	18.15	0.1	0.0
51984	1083	15.72	1.03	5.54	18.34	0.2	0.0
52032	1084	15.70	1.03	5.45	18.26	0.1	0.0
52080	1085	15.68	1.04	5.30	18.13	0.1	0.0
52128	1086	15.67	1.04	5.15	18.10	0.1	0.0
52176	1087	15.66	1.05	4.97	18.19	0.1	0.1
52224	1088	15.64	1.06	4.77	18.25	0.1	0.1
52272	1089	15.63	1.06	4.57	18.22	0.1	0.1
52320	1090	15.62	1.08	4.36	18.10	0.1	0.1
52368	1091	15.61	1.08	4.14	18.18	0.1	0.1
52416	1092	15.60	1.09	3.92	18.13	0.1	0.1
52464	1093	15.60	1.09	3.71	18.01	0.1	0.1
52512	1094	15.59	1.10	3.49	18.19	0.1	0.1
52560	1095	15.58	1.10	3.32	18.12	0.1	0.1
52608	1096	15.57	1.11	3.16	18.11	0.1	0.1
52656	1097	15.56	1.12	3.01	18.08	0.1	0.1
52704	1098	15.56	1.12	2.83	18.27	0.2	0.1
52752	1099	15.55	1.13	2.66	18.23	0.2	0.1
52800	1100	15.55	1.14	2.49	18.24	0.2	0.1
52848	1101	15.55	1.14	2.35	18.30	0.2	0.1
52896	1102	15.55	1.15	2.23	18.17	0.1	0.1
52944	1103	15.55	1.15	2.20	18.04	0.2	0.1
52992	1104	15.55	1.14	3.41	18.01	0.2	0.1
53040	1105	15.55	1.13	4.07	18.14	0.2	0.1
53088	1106	15.56	1.13	4.72	18.16	0.2	0.1
53136	1107	15.56	1.12	5.47	18.04	0.1	0.0
53184	1108	15.56	1.12	6.18	18.06	0.1	0.0
53232	1109	15.57	1.12	6.35	18.20	0.2	0.0
53280	1110	15.58	1.11	6.41	18.17	0.2	0.0
53328	1111	15.59	1.11	6.16	18.15	0.2	0.0
53376	1112	15.59	1.11	5.90	18.14	0.2	0.0
53424	1113	15.60	1.10	5.65	18.24	0.2	0.0
53472	1114	15.61	1.09	5.39	18.38	0.3	0.0
53520	1115	15.61	1.09	5.14	18.35	0.3	0.0
53568	1116	15.62	1.08	4.89	18.31	0.3	0.1
53616	1117	15.63	1.08	4.65	18.37	0.3	0.1
53664	1118	15.64	1.07	4.40	18.23	0.3	0.1
53712	1119	15.65	1.07	4.37	18.28	0.2	0.1
53760	1120	15.66	1.06	4.29	18.23	0.2	0.1
53808	1121	15.67	1.05	4.15	18.18	0.2	0.1
53856	1122	15.68	1.05	4.05	18.22	0.2	0.1
53904	1123	15.69	1.04	3.97	18.29	0.2	0.1
53952	1124	15.70	1.04	3.88	18.27	0.2	0.1
54000	1125	15.71	1.03	3.78	18.26	0.2	0.1
54048	1126	15.72	1.03	3.67	18.13	0.2	0.1
54096	1127	15.73	1.02	3.64	18.19	0.3	0.1
54144	1128	15.74	1.02	3.80	18.06	0.3	0.1
54192	1129	15.76	1.01	4.06	18.00	0.3	0.1
54240	1130	15.77	1.01	4.38	17.99	0.4	0.1
54288	1131	15.78	1.00	4.62	18.08	0.4	0.1
54336	1132	15.79	0.99	4.78	18.06	0.4	0.1
54384	1133	15.81	0.98	4.95	18.00	0.4	0.1
54432	1134	15.82	0.97	5.27	18.07	0.4	0.0
54480	1135	15.83	0.96	5.44	18.19	0.3	0.0
54528	1136	15.84	0.95	5.78	18.21	0.3	0.0
54576	1137	15.85	0.94	5.95	18.18	0.2	0.0
54624	1138	15.86	0.93	6.13	18.22	0.2	0.0
54672	1139	15.87	0.92	6.28	18.09	0.2	0.0
54720	1140	15.88	0.92	6.44	18.02	0.2	0.0
54768	1141	15.89	0.90	6.57	18.12	0.2	0.0
54816	1142	15.93	0.89	6.50	18.04	0.2	0.0
54864	1143	15.97	0.88	6.76	18.04	0.2	0.0
54912	1144	16.01	0.86	7.15	17.92	0.2	0.0
54960	1145	16.04	0.85	7.74	18.08	0.2	0.0
55008	1146	16.08	0.83	7.99	18.07	0.2	0.0
55056	1147	16.11	0.82	8.61	18.02	0.2	0.0
55104	1148	16.14	0.81	8.84	17.96	0.2	0.0
55152	1149	16.17	0.79	9.39	18.15	0.1	0.0
55200	1150	16.20	0.78	10.04	18.14	0.0	0.0
55248	1151	16.23	0.77	10.29	18.21	0.0	0.0
55296	1152	16.25	0.76	10.84	18.45	0.0	0.0
55344	1153	16.28	0.76	11.11	18.43	0.0	0.0
55392	1154	16.30	0.75	11.04	18.33	0.0	0.0
55440	1155	16.32	0.74	10.96	18.31	0.0	0.0
55488	1156	16.34	0.74	10.86	18.40	0.0	0.0
55536	1157	16.36	0.73	10.79	18.28	0.0	0.0
55584	1158	16.37	0.73	10.75	18.39	0.0	0.0
55632	1159	16.39	0.73	10.72	18.26	0.0	0.0
55680	1160	16.40	0.73	10.66	18.21	0.0	0.0
55728	1161	16.42	0.73	10.60	18.28	0.0	0.0
55776	1162	16.43	0.73	10.51	18.34	0.0	0.0
55824	1163	16.44	0.73	10.41	18.35	0.0	0.0
55872	1164	16.45	0.73	10.36	18.38	0.0	0.0
55920	1165	16.46	0.73	10.31	18.30	0.0	0.0
55968	1166	16.47	0.73	10.28	18.36	0.0	0.0
56016	1167	16.48	0.73	10.24	18.41	0.0	0.0
56064	1168	16.49	0.72	10.20	18.56	0.0	0.0
56112	1169	16.49	0.72	10.16	18.66	0.0	0.0
56160	1170	16.50	0.72	10.08	18.68	0.0	0.0
56208	1171	16.47	0.72	9.96	18.58	0.1	0.0
56256	1172	16.45	0.73	9.83	18.58	0.1	0.0
56304	1173	16.42	0.73	9.72	18.41	0.1	0.0
56352	1174	16.40	0.73	9.61	18.36	0.1	0.0
56400	1175	16.37	0.74	9.50	18.20	0.1	0.0
56448	1176	16.34	0.74	9.41	18.21	0.1	0.0
56496	1177	16.31	0.75	9.39	18.12	0.1	0.0
56544	1178	16.29	0.75	9.39	18.07	0.1	0.0
56592	1179	16.26	0.75	9.36	18.27	0.1	0.0
56640	1180	16.24	0.76	9.31	18.23	0.1	0.0
56688	1181	16.21	0.76	9.61	18.10	0.1	0.0
56736	1182	16.19	0.76	9.96	18.22	0.1	0.0
56784	1183	16.16	0.77	10.46	18.26	0.0	0.0
56832	1184	16.14	0.77	10.99	18.11	0.0	0.0
56880	1185	16.11	0.78	11.17	18.08	0.0	0.0
56928	1186	16.09	0.78	11.34	18.20	0.0	0.0
56976	1187	16.07	0.78	11.35	18.14	0.0	0.0
57024	1188	16.04	0.79	11.27	18.05	0.0	0.0
57072	1189	16.03	0.80	11.20	18.01	0.0	0.0
57120	1190	16.01	0.80	11.13	18.13	0.0	0.0
57168	1191	15.99	0.81	11.10	18.25	0.0	0.0
57216	1192	15.97	0.81	11.12	18.10	0.0	0.0
57264	1193	15.95	0.82	11.20	18.30	0.0	0.0
57312	1194	15.93	0.83	11.34	18.14	0.0	0.0
57360	1195	15.91	0.83	12.01	18.10	0.0	0.0
57408	1196	15.89	0.84	12.62	17.99	0.0	0.0
57456	1197	15.88	0.85	12.49	18.11	0.0	0.0
57504	1198	15.87	0.86	12.55	18.26	0.0	0.0
57552	1199	15.86	0.86	12.50	18.32	0.0	0.0
57600	1200	15.85	0.87	12.39	18.25	0.0	0.0
57648	1201	15.80	0.88	12.25	18.31	0.0	0.0
57696	1202	15.76	0.89	12.08	18.17	0.0	0.0
57744	1203	15.72	0.91	11.88	18.19	0.0	0.0
57792	1204	15.68	0.92	11.70	18.13	0.0	0.0
57840	1205	15.64	0.93	11.57	17.94	0.0	0.0
57888	1206	15.60	0.95	11.43	18.11	0.0	0.0
57936	1207	15.56	0.97	11.26	18.06	0.0	0.0
57984	1208	15.52	0.98	11.13	17.92	0.0	0.0
58032	1209	15.49	0.99	10.99	17.85	0.0	0.0
58080	1210	15.45	1.01	10.82	18.01	0.0	0.0
58128	1211	15.41	1.02	10.73	18.10	0.0	0.0
58176	1212	15.38	1.03	10.56	17.92	0.0	0.0
58224	1213	15.34	1.05	10.28	17.99	0.0	0.0
58272	1214	15.31	1.06	9.99	17.93	0.1	0.0
58320	1215	15.28	1.07	9.69	17.87	0.1	0.0
58368	1216	15.25	1.09	9.41	17.93	0.1	0.0
58416	1217	15.23	1.10	9.14	18.10	0.2	0.0
58464	1218	15.20	1.12	8.87	18.08	0.2	0.0
58512	1219	15.18	1.13	8.60	18.29	0.4	0.0
58560	1220	15.15	1.15	8.31	18.10	0.4	0.0
58608	1221	15.13	1.17	8.03	17.91	0.4	0.0
58656	1222	15.11	1.18	7.74	17.74	0.4	0.0
58704	1223	15.10	1.20	7.45	17.71	0.4	0.0
58752	1224	15.08	1.22	7.16	17.76	0.5	0.0
58800	1225	15.06	1.23	6.87	17.81	0.5	0.0
58848	1226	15.05	1.24	6.60	17.93	0.5	0.0
58896	1227	15.03	1.25	6.34	17.75	0.5	0.0
58944	1228	15.02	1.26	6.07	17.73	0.5	0.0
58992	1229	15.01	1.27	5.80	17.71	0.5	0.0
59040	1230	15.00	1.28	5.54	17.84	0.5	0.0
59088	1231	14.99	1.29	5.27	18.13	0.5	0.0
59136	1232	14.99	1.30	5.01	17.94	0.5	0.0
59184	1233	14.98	1.31	4.77	17.92	0.5	0.1
59232	1234	14.98	1.31	4.53	18.12	0.5	0.1
59280	1235	14.97	1.31	4.28	17.93	0.5	0.1
59328	1236	14.96	1.31	4.04	17.84	0.5	0.1
59376	1237	14.96	1.31	3.79	17.66	0.5	0.1
59424	1238	14.95	1.32	3.59	17.68	0.6	0.1
59472	1239	14.95	1.32	3.40	17.69	0.5	0.1
59520	1240	14.94	1.32	3.20	17.57	0.5	0.1
59568	1241	14.94	1.33	3.00	17.66	0.5	0.1
59616	1242	14.93	1.34	2.80	17.60	0.5	0.1
59664	1243	14.93	1.35	2.60	17.76	0.5	0.1
59712	1244	14.93	1.36	2.41	17.84	0.5	0.1
59760	1245	14.92	1.37	2.25	17.76	0.6	0.1
59808	1246	14.92	1.38	2.10	17.68	0.7	0.1
59856	1247	14.91	1.39	1.94	17.67	0.7	0.1
59904	1248	14.91	1.41	1.75	17.76	0.7	0.1
59952	1249	14.90	1.43	1.56	17.85	0.8	0.1
60000	1250	14.89	1.44	1.36	17.93	0.9	0.1
60048	1251	14.89	1.45	1.16	17.91	0.9	0.1
60096	1252	14.88	1.46	0.95	17.84	0.9	0.1
60144	1253	14.87	1.48	0.75	18.15	1.0	0.1
60192	1254	14.87	1.49	0.54	18.05	1.2	0.1
60240	1255	14.86	1.51	0.34	17.87	1.4	0.1
60288	1256	14.85	1.52	0.13	17.82	1.5	0.1
60336	1257	14.85	1.53	0.00	17.97	1.5	0.1
60384	1258	14.84	1.55	0.00	17.79	1.5	0.1
60432	1259	14.83	1.56	0.00	17.78	1.6	0.1
60480	1260	14.83	1.57	0.00	17.82	1.6	0.2
60528	1261	14.82	1.58	0.00	17.81	1.6	0.3
60576	1262	14.82	1.59	0.00	18.09	1.6	0.3
60624	1263	14.81	1.61	0.00	18.08	1.6	0.3
60672	1264	14.80	1.62	0.00	18.05	1.6	0.4
60720	1265	14.80	1.63	0.00	18.14	1.6	0.4
60768	1266	14.79	1.64	0.00	18.23	1.6	0.4
60816	1267	14.79	1.66	0.00	18.04	1.6	0.4
60864	1268	14.78	1.67	0.00	18.06	1.6	0.4
60912	1269	14.77	1.69	0.05	18.02	1.6	0.4
60960	1270	14.77	1.70	0.13	18.13	1.6	0.4
61008	1271	14.76	1.71	0.21	18.09	1.6	0.4
61056	1272	14.76	1.73	0.29	17.90	1.6	0.5
61104	1273	14.74	1.75	0.37	17.87	1.5	0.5
61152	1274	14.74	1.76	0.64	17.77	1.6	0.5
61200	1275	14.73	1.77	0.43	18.13	1.8	0.5
61248	1276	14.72	1.78	0.14	18.03	1.8	0.6
61296	1277	14.72	1.80	0.00	17.85	1.9	0.5
61344	1278	14.71	1.81	0.00	17.83	1.9	0.5
61392	1279	14.70	1.81	0.00	17.89	2.1	0.5
61440	1280	14.69	1.82	0.33	17.88	2.2	0.5
61488	1281	14.68	1.83	0.40	17.99	2.2	0.5
61536	1282	14.67	1.84	0.41	17.87	2.3	0.6
61584	1283	14.67	1.85	0.18	17.76	2.2	0.7
61632	1284	14.66	1.85	0.00	17.69	2.1	0.7
61680	1285	14.65	1.86	0.00	17.88	2.1	0.7
61728	1286	14.64	1.87	0.00	17.88	2.1	0.7
61776	1287	14.63	1.88	0.00	17.83	2.0	0.6
61824	1288	14.62	1.88	0.08	17.95	2.2	0.5
61872	1289	14.62	1.88	0.12	18.09	2.3	0.5
61920	1290	14.61	1.88	0.13	18.12	2.3	0.4
61968	1291	14.61	1.88	0.13	17.93	2.4	0.5
62016	1292	14.61	1.88	0.76	18.14	2.3	0.5
62064	1293	14.60	1.88	0.90	17.95	2.3	0.5
62112	1294	14.61	1.87	0.98	17.84	2.4	0.5
62160	1295	14.60	1.86	0.66	17.73	2.3	0.5
62208	1296	14.61	1.85	0.34	17.83	2.4	0.5
62256	1297	14.61	1.85	0.02	17.66	2.1	0.6
62304	1298	14.60	1.84	0.00	17.68	2.1	0.5
62352	1299	14.61	1.83	0.00	17.61	2.1	0.5
62400	1300	14.61	1.81	0.10	17.72	1.9	0.5
62448	1301	14.61	1.81	0.00	17.65	1.8	0.4
62496	1302	14.62	1.79	0.00	17.75	1.8	0.4
62544	1303	14.62	1.78	0.00	17.81	1.7	0.5
62592	1304	14.62	1.77	0.04	17.81	1.7	0.5
62640	1305	14.62	1.76	0.04	17.74	1.8	0.4
62688	1306	14.63	1.75	0.55	17.60	1.7	0.4
62736	1307	14.63	1.74	0.63	17.67	1.8	0.4
62784	1308	14.63	1.73	0.71	17.66	1.7	0.4
62832	1309	14.64	1.73	0.79	17.87	1.6	0.4
62880	1310	14.64	1.72	0.96	17.80	1.6	0.4
62928	1311	14.63	1.72	0.66	17.78	1.5	0.4
62976	1312	14.63	1.71	0.35	17.63	1.5	0.4
63024	1313	14.63	1.71	0.04	17.77	1.5	0.4
63072	1314	14.63	1.70	0.00	17.65	1.6	0.4
63120	1315	14.63	1.69	0.00	17.77	1.6	0.4
63168	1316	14.63	1.68	0.00	17.64	1.6	0.4
63216	1317	14.63	1.68	0.04	17.61	1.5	0.3
63264	1318	14.63	1.67	0.53	17.69	1.7	0.3
63312	1319	14.64	1.67	1.29	17.80	1.7	0.2
63360	1320	14.64	1.66	1.70	17.75	1.7	0.2
63408	1321	14.64	1.65	2.12	17.71	1.8	0.2
63456	1322	14.66	1.65	2.30	17.70	1.8	0.2
63504	1323	14.68	1.64	2.38	17.53	1.8	0.2
63552	1324	14.70	1.64	2.46	17.64	1.7	0.2
63600	1325	14.72	1.62	2.54	17.89	1.8	0.1
63648	1326	14.73	1.62	2.62	17.72	1.7	0.1
63696	1327	14.74	1.61	3.16	17.55	1.7	0.1
63744	1328	14.76	1.60	3.86	17.55	1.6	0.1
63792	1329	14.78	1.59	4.12	17.53	1.6	0.1
63840	1330	14.80	1.58	4.20	17.68	1.6	0.1
63888	1331	14.81	1.58	4.17	17.74	1.6	0.1
63936	1332	14.83	1.57	3.99	17.63	1.5	0.1
63984	1333	14.84	1.57	3.86	17.75	1.5	0.1
64032	1334	14.86	1.56	3.76	17.71	1.4	0.1
64080	1335	14.87	1.56	3.65	17.70	1.4	0.1
64128	1336	14.88	1.56	3.38	17.65	1.3	0.1
64176	1337	14.90	1.55	3.07	17.49	1.3	0.1
64224	1338	14.91	1.55	2.77	17.67	1.2	0.1
64272	1339	14.93	1.55	2.48	17.79	1.1	0.1
64320	1340	14.93	1.55	2.18	17.72	1.1	0.1
64368	1341	14.95	1.56	1.87	17.74	1.1	0.1
64416	1342	14.95	1.56	1.56	17.71	1.1	0.1
64464	1343	14.96	1.57	1.25	17.66	1.1	0.1
64512	1344	14.96	1.57	0.94	17.70	1.1	0.1
64560	1345	14.97	1.58	0.62	17.66	1.2	0.2
64608	1346	14.97	1.59	0.29	17.77	1.2	0.2
64656	1347	14.98	1.60	0.00	17.74	1.2	0.2
64704	1348	14.98	1.61	0.00	17.86	1.2	0.2
64752	1349	14.97	1.62	0.00	17.82	1.2	0.2
64800	1350	14.97	1.63	0.00	17.79	1.4	0.2
64848	1351	15.00	1.64	0.63	17.66	1.5	0.2
64896	1352	15.04	1.65	1.34	17.57	1.6	0.2
64944	1353	15.07	1.65	1.10	17.72	1.7	0.3
64992	1354	15.11	1.65	0.86	17.84	1.7	0.4
65040	1355	15.15	1.65	0.61	17.71	1.6	0.4
65088	1356	15.19	1.65	0.36	17.84	1.5	0.4
65136	1357	15.23	1.65	0.11	17.99	1.3	0.4
65184	1358	15.27	1.65	0.00	17.92	1.4	0.4
65232	1359	15.31	1.64	0.00	17.90	1.3	0.4
65280	1360	15.34	1.64	0.00	17.84	1.3	0.5
65328	1361	15.37	1.63	0.05	17.76	1.3	0.5
65376	1362	15.40	1.62	0.18	17.89	1.4	0.5
65424	1363	15.43	1.61	0.31	17.99	1.3	0.5
65472	1364	15.46	1.60	0.43	17.97	1.2	0.5
65520	1365	15.48	1.59	1.19	17.93	1.2	0.5
65568	1366	15.51	1.59	1.31	17.94	1.2	0.5
65616	1367	15.53	1.58	1.70	17.85	1.1	0.5
65664	1368	15.55	1.56	1.59	17.91	1.1	0.4
65712	1369	15.57	1.56	1.47	17.76	1.1	0.4
65760	1370	15.59	1.55	1.35	17.82	1.1	0.5
65808	1371	15.60	1.54	1.19	17.81	1.0	0.5
65856	1372	15.61	1.54	1.02	18.00	1.0	0.5
65904	1373	15.62	1.54	0.84	17.90	1.1	0.5
65952	1374	15.63	1.54	0.67	17.96	1.1	0.5
66000	1375	15.64	1.53	0.63	17.98	1.1	0.4
66048	1376	15.64	1.52	0.59	18.17	1.1	0.4
66096	1377	15.65	1.52	0.54	18.14	1.0	0.4
66144	1378	15.66	1.51	0.55	17.99	1.0	0.4
66192	1379	15.66	1.49	0.66	18.06	1.0	0.4
66240	1380	15.67	1.48	0.51	18.12	0.9	0.4
66288	1381	15.71	1.48	0.37	18.25	0.8	0.4
66336	1382	15.74	1.46	0.22	18.42	0.8	0.4
66384	1383	15.78	1.44	0.07	18.37	0.9	0.3
66432	1384	15.82	1.41	0.00	18.40	0.9	0.3
66480	1385	15.87	1.39	0.00	18.38	0.8	0.3
66528	1386	15.90	1.37	0.00	18.24	0.8	0.3
66576	1387	15.94	1.34	0.14	18.20	0.7	0.3
66624	1388	15.98	1.31	0.31	18.15	0.7	0.3
66672	1389	16.02	1.29	0.48	18.25	0.6	0.2
66720	1390	16.05	1.27	0.65	18.19	0.6	0.2
66768	1391	16.08	1.24	0.82	18.07	0.6	0.2
66816	1392	16.11	1.22	1.39	18.11	0.6	0.2
66864	1393	16.14	1.20	1.94	18.17	0.6	0.2
66912	1394	16.17	1.17	3.48	18.19	0.6	0.1
66960	1395	16.19	1.15	3.64	18.19	0.5	0.1
67008	1396	16.21	1.13	3.81	18.06	0.5	0.1
67056	1397	16.23	1.12	4.28	18.11	0.4	0.1
67104	1398	16.25	1.10	4.91	18.18	0.4	0.1
67152	1399	16.27	1.07	5.61	18.10	0.4	0.0
67200	1400	16.28	1.06	6.22	18.14	0.4	0.0
67248	1401	16.30	1.05	6.38	18.21	0.4	0.0
67296	1402	16.31	1.03	6.53	18.31	0.3	0.0
67344	1403	16.32	1.02	6.70	18.27	0.2	0.0
67392	1404	16.34	1.01	7.18	18.34	0.2	0.0
67440	1405	16.35	1.00	7.18	18.31	0.2	0.0
67488	1406	16.36	0.99	7.13	18.25	0.2	0.0
67536	1407	16.36	0.99	7.06	18.35	0.2	0.0
67584	1408	16.37	0.99	7.00	18.23	0.1	0.0
67632	1409	16.38	0.98	6.94	18.24	0.1	0.0
67680	1410	16.38	0.98	6.89	18.36	0.1	0.0
67728	1411	16.38	0.98	6.82	18.27	0.1	0.0
67776	1412	16.37	0.99	6.74	18.33	0.1	0.0
67824	1413	16.36	0.98	6.66	18.32	0.1	0.0
67872	1414	16.35	0.98	6.58	18.30	0.1	0.0
67920	1415	16.33	0.99	6.49	18.42	0.1	0.0
67968	1416	16.30	0.99	6.41	18.37	0.1	0.0
68016	1417	16.28	0.99	6.34	18.46	0.1	0.0
68064	1418	16.25	0.99	6.28	18.51	0.1	0.0
68112	1419	16.23	0.99	6.22	18.37	0.2	0.0
68160	1420	16.20	0.99	6.16	18.45	0.2	0.0
68208	1421	16.17	0.99	6.11	18.42	0.2	0.0
68256	1422	16.15	1.00	6.05	18.40	0.2	0.0
